"year","CO2","CH4","N2O","Halogenated","Ozone","Strat. H2O","Land use & BC on snow","Aerosol-radiation","Aerosol-cloud","Volcanic","Solar","CTI","AMO","Total sum","Observation"
1865,0.00462437252995106,-0.00110648190097731,0.00190916521655685,9.42749394710658e-07,0.0102394937902612,-0.000303369111069229,0.0173673402332307,0.00265795766712486,0.0161269685176017,0.019692649366923,0.00709084754755658,-0.00287038718003768,0.0651826422719212,0.0515310952840944,0.052773550724638
1866,0.00682917126059136,0.000226862135617692,0.00224553799192306,1.00775896736543e-06,0.0112404389107769,-0.000138620678442359,0.0182047133263014,0.00306964656995662,0.0157444706809095,0.0214693132214621,0.0042476918640748,-0.00412066821947279,0.0723363020476043,0.0545020324473294,0.093106884057971
1867,0.00898971635622955,0.00159206746376189,0.00258898440629899,1.07984070615687e-06,0.0124537200044892,3.44185020393307e-05,0.0191428076361216,0.0036373130878927,0.0152025191198695,0.0224609927341944,0.00327081797848006,-0.00496691049158631,0.0467372187838301,0.0334427197729724,0.137690217391304
1868,0.0111145851431283,0.00293111156802869,0.00293897902835302,1.14279325080807e-06,0.0136845461664856,0.000210159592615521,0.0200665131239259,0.00422143690461122,0.0146224791341469,0.0230485978523065,0.00354851246424957,-0.00696428376059163,0.0546241489260673,0.0427183267269824,0.093606884057971
1869,0.0131286548343154,0.00423303126698089,0.00328772637576665,1.19416694098782e-06,0.0146405251348043,0.000389141921893741,0.0208378467836267,0.00465605516727162,0.0142136336300011,0.0234550069322282,0.00477066511670424,-0.00684022252213853,0.0344023816836967,0.0337223062692024,0.086356884057971
1870,0.0151197328393479,0.00545322224341109,0.00363823303664268,1.24707943298331e-06,0.0154616550647272,0.000568215571226951,0.0214883125752,0.00502381708227784,0.0138724206437735,0.023738550892,0.00596197871422374,-0.031978976586225,0.0413116180038606,0.0190889533157084,0.016356884057971
1871,0.0170835180774833,0.00655525231215679,0.00399431410128913,1.30816682847864e-06,0.0160684572351291,0.000745401539125251,0.0219340806722098,0.00521424578734304,0.013681080740554,0.0239628008246694,0.00723212965308548,-0.00861932933169063,0.023289661861155,0.0416144719083494,-0.017143115942029
1872,0.0191208142311254,0.00755292863273069,0.00435715384852223,1.36693927253502e-06,0.0165417004755942,0.000915140898970821,0.0222253620747719,0.00528253688960784,0.0135027173936199,0.0229840466084767,0.0127043690785106,-0.00630568964204522,-0.00695346705746704,0.0297473322102814,0.019356884057971
1873,0.0212422263734882,0.00848175802912029,0.00471874884557993,1.42686657281852e-06,0.0173082777991151,0.00107170934063936,0.022635814526313,0.00547281509736596,0.0131181601853982,0.0209637280419112,0.011548168807176,-0.021279922784464,0.00753289638376506,0.0197098685415534,0.050190217391304
1874,0.0234806358590864,0.00942477346015809,0.00508344818873863,1.47568132386907e-06,0.0181613879036274,0.0012208986711336,0.0230024136906019,0.00569175209574981,0.0127485607620124,0.0206474811637027,0.00637882552824448,-0.0237428060372837,0.0244634943801805,0.0206503609996794,0.002523550724638
1875,0.0257860278423281,0.0103283904947989,0.00544503834992353,1.52296538750089e-06,0.0187548570418045,0.00136374083756411,0.023173564022768,0.00578169644314823,0.0125518844785628,0.0219158919740455,0.00403334919833762,-0.0183060562458455,0.0343058121665643,0.0287390269816954,-0.042143115942029
1876,0.0281788760831926,0.0112266759486822,0.00579386737632753,1.57107049475687e-06,0.0193255331987493,0.00150237593317844,0.023296862817313,0.00586415491397387,0.0123124009233816,0.0229200258615462,0.00174591491514044,-0.0174622712252455,0.0299715695328851,0.0243282058830194,-0.045393115942029
1877,0.0306102702802002,0.0121031947284418,0.00613445375385223,1.61415998411637e-06,0.0201655086146598,0.00163628979823151,0.0235477843658767,0.00607312724545819,0.0119506421621308,0.0234553811580353,-0.000362903479018795,0.054405343365408,0.154448487957365,0.213327741407436,0.332190217391304
1878,0.0331159979818059,0.0130224892818284,0.00646843841558653,1.66283645732287e-06,0.0210608394369102,0.00177026518507504,0.0238313396233524,0.00632166310319726,0.0115341347184183,0.0237852536766433,-0.00224982408213048,0.080673216725721,0.166246193387896,0.249483334025687,0.423190217391304
1879,0.0356224113645283,0.0139686398648963,0.00679371722569313,1.72456055834261e-06,0.0217593321315157,0.0019012019348422,0.0240585130023685,0.00645172593357338,0.0111401979349118,0.0236223637363862,-0.00368545509392849,-0.0147624896840548,0.0665868031020683,0.0629781148961194,0.070940217391304
1880,0.0381912462488033,0.0149550786619859,0.00711248807504353,1.76909905065862e-06,0.0223272694416521,0.00203444224241179,0.0242426813248202,0.00652520795664948,0.0108056206141205,0.0226726131479852,-0.00357202949393398,-0.0112341604150675,0.0510090815145459,0.0522012291044364,0.00494021739130396
1881,0.0408748231304383,0.0159633049928212,0.00742100594924453,1.80228231021483e-06,0.0229169913559653,0.00217226435760848,0.0244193020275066,0.00667701132199571,0.0104621024401775,0.02191148328525,-0.000911080455498516,0.0239004981208372,0.0300540439056203,0.0720513088402284,0.120940217391304
1882,0.0435869830345773,0.016978909809144,0.00771900475565043,1.84124201191364e-06,0.0232966835578629,0.00231273467977891,0.0244875548734731,0.00675830255266483,0.0102436176625522,0.0222481014843444,0.0023465679526266,0.00357635774128013,0.00347726681977316,0.0394464627980384,0.053273550724638
1883,0.0463019662834003,0.0180092824879588,0.00801160022396353,1.87740881944429e-06,0.0236135850826276,0.00245244461489567,0.0245203028500464,0.00682043112727949,0.0101207293836696,0.00802077646718627,0.00417960599235476,0.00191088250334068,-0.0550221190421027,-0.0212868289193786,-0.00039311594202901
1884,0.0490564376725433,0.019070871469537,0.00829903275958543,1.91677319485568e-06,0.0242677976286171,0.0025949816709081,0.0246625298347488,0.00706995670555194,0.00993627608779409,-0.0212549235273617,0.00547136861233614,0.0171469548912638,-0.0670675715071265,-0.0450486268542366,-0.167393115942029
1885,0.0518885490071533,0.0201936149449567,0.00857566830331423,1.97803570365428e-06,0.0250383001240315,0.00274224940987208,0.024849382077727,0.00748896424082076,0.00975548843187876,-0.0304040233435533,0.00571777095660467,0.0332304912692325,-0.0303014548003224,-2.39025420435968e-05,-0.135643115942029
1886,0.0547897996726213,0.0213247711372907,0.00884813899074333,2.02574224818e-06,0.0257508027755988,0.00289468815933879,0.0250547642593615,0.00795935719572423,0.00946081212370854,-0.0186060371305139,0.00402954352379075,0.00675952939932539,0.0132712998475909,0.0165278093733124,-0.160309782608696
1887,0.0578151974213083,0.0225018518846388,0.00911345423215463,2.05559026349022e-06,0.0266135165121954,0.00305221938011431,0.0254340867455207,0.00857947935957165,0.00881226958910152,-0.00749238525581123,0.00177274893637904,-0.0259947508981529,-0.00621719702822474,-0.0327796746580036,-0.196643115942029
1888,0.0609949888857202,0.0237049807115951,0.00937959746421683,2.09196464632829e-06,0.0275257919437542,0.00321210409233312,0.0259038010900001,0.00923009405299999,0.00803093224754997,0.000647317014324873,-0.000250377322587785,0.0388412514896482,-0.0154399087722704,0.0250644480587684,0.00977355072463798
1889,0.0642677411075463,0.0249242538280833,0.00964398991921333,2.12558604607355e-06,0.0283012472453173,0.00337611766579283,0.0262858799123508,0.00978284774947016,0.00732955344546957,0.00683904337829787,-0.00192140484816414,0.0590575356565757,-0.00804182554106984,0.0539456857373584,0.131523550724638
1890,0.0676302823552203,0.0261830677561925,0.00990168510805183,2.1741190686865e-06,0.0289333105531958,0.00354408154953814,0.026563923661598,0.010250926044031,0.00673996101706657,0.00733468755613717,-0.00246492832233718,-0.0285212751784206,-0.0836943070731654,-0.107214695441013,-0.157393115942029
1891,0.0710468606491413,0.0274754462240032,0.010158545843229,2.21777846510936e-06,0.0293473458883045,0.00371748556906805,0.0266352555258661,0.0105257928009914,0.00637757545562337,0.00345502232466167,-0.00176638387318164,0.0115212582294866,-0.0598017312892888,-0.0372034752556046,-0.040893115942029
1892,0.0744686945314093,0.0288189834866574,0.0104181140133987,2.25906677112917e-06,0.0296918215787304,0.00389530131815471,0.0265953224632183,0.0106633924028758,0.00613567080218407,0.00402625780396527,0.000165817493425055,-0.00370229579197569,-0.0869179697941741,-0.0664679490654486,-0.101893115942029
1893,0.0778910994582603,0.030198095552335,0.0106838825915966,2.29282439608922e-06,0.030277688543966,0.00407876582491316,0.0266297927626181,0.0108751133840711,0.00570695518002647,0.00860547788970757,0.00507231483526964,-0.0324715472934528,-0.0514324816719425,-0.0272086264275076,-0.076726449275362
1894,0.0812486939687173,0.031540969457715,0.0109665546540689,2.32873806820388e-06,0.0311277932622054,0.00426732590745406,0.0268383387861502,0.0112035911715399,0.00508007123052827,0.0121883466105435,0.0324540233594288,-0.0165714684325749,-0.0970973799181958,-0.0116868728541616,-0.070726449275362
1895,0.0845504701854723,0.0328223170964847,0.0112544692232903,2.36939405621709e-06,0.0317288657969853,0.00445752316113312,0.0269248402469102,0.0114806925650834,0.00452726236375727,0.0143250711939848,0.054376512127666,-0.00187266525832833,-0.0766826778358256,0.0511885932350914,-0.010226449275362
1896,0.0878090255163073,0.0339979854811606,0.0115385948323204,2.40414771424018e-06,0.0321196712009366,0.00464181897327685,0.0269698648352262,0.011884578627319,0.00400665073615747,0.0157307084273227,0.0446270129631289,0.0337201363159313,-0.0129614846029181,0.132153224330265,0.078856884057971
1897,0.0910901790145293,0.0351166988684454,0.0118215559625655,2.42962505421524e-06,0.0328251780755188,0.00482048540789771,0.0272511354032366,0.0126848206683954,0.00323414333745797,0.0167988000101058,0.0190347943208901,0.048061451198137,-0.0348942160339171,0.102693765843335,0.094606884057971
1898,0.0943941051454183,0.036258350423309,0.0121079059899334,2.46444662822753e-06,0.0336563332263076,0.00499348240161843,0.0276013340184504,0.0136246338693401,0.00228520782331857,0.017651168407486,0.00912812542710825,-0.00800104557752053,-0.0409429787330963,0.0309807157260764,-0.107726449275362
1899,0.0978474544140732,0.0374917089915955,0.0124083802042638,2.50663624302433e-06,0.0342541591087895,0.00516410817293087,0.0279635352338301,0.0145234302848743,0.00133346867567067,0.0183653272541335,0.00419743447105421,0.00343709350024509,-0.0284084470591391,0.0513350512823454,0.062273550724638
1900,0.101403518358334,0.0387608380667813,0.0127167823964935,2.54268048921841e-06,0.0348001068772983,0.00533881338883017,0.0282822396511448,0.0153639569408681,0.000463627729035868,0.0189755195479422,0.000993730576511935,0.0658654643044834,-0.0444978675209151,0.0899180253512304,0.169523550724638
1901,0.104980431850194,0.0400824406925548,0.0130483006834757,2.59702569393238e-06,0.0353140106015304,0.00551571337750127,0.0284928818043196,0.0161342694603231,-0.000257847992897232,0.0194857768042658,-0.00185969711358602,0.0129914343982166,-0.0479314422488752,0.0369570324271464,0.092606884057971
1902,0.108500101156859,0.0414841884300986,0.0134291936002048,2.66547203427472e-06,0.0356954419346119,0.00569783553526447,0.0285927908416527,0.0167801289596411,-0.000863934003384931,0.0130356568336761,-0.00332127833798219,0.0417033769587854,-0.0917745971276726,-0.0111342727668906,-0.067809782608696
1903,0.112040256242883,0.0429603852146619,0.0138598871492282,2.76225500822144e-06,0.0361220742174179,0.00588748597873697,0.0287179841929443,0.0173697860671023,-0.00147160771376543,-0.00095866908759433,-0.00199222916962394,0.0563633759888142,-0.120878192033419,-0.0550163169328076,-0.167309782608696
1904,0.115533224829586,0.0445586473101226,0.0143231529810264,2.89590965485364e-06,0.0369371538525192,0.00608620754792837,0.029016582108667,0.0181552741363995,-0.00226719310200303,-0.00696920322560343,5.3953545362145e-05,-0.00529558072017117,-0.160746634110495,-0.149694375179599,-0.222476449275362
1905,0.119144432130456,0.0462727952956115,0.0148001708706323,3.05535196122352e-06,0.0379165583297073,0.00629730458646497,0.0294324006929149,0.0189790261646225,-0.00323997959099973,-0.00145950657110673,0.0021400025774538,0.0688602404403067,-0.138675801694074,-0.0391918481658236,-0.039809782608696
1906,0.122897796655782,0.0480808467533713,0.0152956847756136,3.23717303719083e-06,0.0388850202860156,0.00652158269628917,0.0299249725777883,0.0196888891383167,-0.00436819766999503,0.00573578841268287,0.00442552569268392,0.0321573724004576,-0.0879539144985755,0.00431171410986642,0.042690217391304
1907,0.126834197181609,0.0499516837497272,0.0158167876608485,3.49926249858877e-06,0.0399994204472065,0.00675807506866797,0.0305301225050233,0.0203883828978007,-0.00567031472460723,0.00904628311667027,0.0061643787269806,-0.0039622642168127,-0.126828678375221,-0.0593178612002946,-0.127559782608696
1908,0.130891445559177,0.0518250847580122,0.0163670816761762,3.77490738529304e-06,0.0411097088341779,0.00700588696283457,0.0309581767282158,0.0211119577878298,-0.00675595899801603,0.00990874107060547,0.013436983859809,0.00713479374201466,-0.109395010894142,-0.0157347137409026,-0.147143115942029
1909,0.135046634720954,0.0536988928399644,0.0169490623797146,4.11585360801105e-06,0.0421196575100788,0.00726145776771417,0.0312897584933692,0.0218187937400268,-0.00772122025501293,0.0118441871793404,0.014435375107404,-0.0150951590101383,-0.124421497960457,-0.0515486491305936,-0.209393115942029
1910,0.139299438584598,0.0555875049657989,0.0175618459468416,4.98347906079464e-06,0.0430665623916047,0.00752252533331597,0.0316148045516784,0.0223531048536962,-0.00866177044789793,0.01428869909549,0.00786402594556706,-0.0277726873428968,-0.129676816055873,-0.0753300691763716,-0.168976449275362
1911,0.143658343017327,0.0574402492717199,0.0181995618963403,6.76603133473411e-06,0.0437302984011019,0.00778678805607717,0.0317448150041576,0.0224023433570279,-0.00928464429114013,0.0157402434193184,0.00313385176113869,0.00128713886838625,-0.116383474409921,-0.0283007700107536,-0.179226449275362
1912,0.148254852875341,0.0591898034350809,0.0188342230744335,8.91941149578581e-06,0.0443032599340409,0.00805048207918577,0.0318357627033135,0.0221358593900852,-0.00977323414554353,0.0112959807851703,-0.000377331568084015,0.0529326715681736,-0.138200095845844,-0.0229930154719006,-0.103726449275362
1913,0.153053781625259,0.0607933913831243,0.0194725539825014,1.15745351035685e-05,0.0451619253383782,0.00830993296706757,0.0319947334445849,0.0218351512846315,-0.0103082747963577,0.00218430873228657,-0.00221064742342258,0.0131002454245661,-0.14411786607488,-0.0873298547348226,-0.076059782608696
1914,0.157936253685343,0.0622824898796434,0.0201217386372747,1.58424204429237e-05,0.0460399289457585,0.00855962067620157,0.0320036758333445,0.021546545626606,-0.0106758797093101,0.000976530738334373,-0.00172189649141396,0.0490519591699705,-0.116581803556092,-0.0180554585205736,0.108940217391304
1915,0.162934372392979,0.0638554162379206,0.0207672350927817,2.27910841178245e-05,0.0466308445153429,0.00880175082503117,0.0319193383332671,0.0212293966343122,-0.0109490374790514,0.00636445886644797,0.00239958747957598,0.0554928646368017,-0.0263846801866544,0.129223092880951,0.162940217391304
1916,0.167986130348666,0.0656403966313167,0.021392172567653,3.32168760917825e-05,0.0472568041230413,0.00904262100449207,0.0320554178881516,0.0209210003441667,-0.011551347013565,0.0108524406428658,0.0156108600051423,-0.01535620063866,-0.0800583382598836,0.0250978598683484,-0.072643115942029
1917,0.173087254133017,0.0675274383869667,0.0220013946423717,4.63895449695374e-05,0.0482702282182733,0.00928992325971637,0.0324431936614296,0.0209085645527831,-0.012392048666645,0.0134516783912755,0.0537115864093047,-0.0397795767480849,-0.112474193833731,-0.00269397885632761,-0.220476449275362
1918,0.178046024107363,0.0695590812484257,0.0225450331982456,6.0549854113616e-05,0.0493179948049171,0.00955231283885347,0.0325568620414027,0.0209385531254758,-0.0129207125095161,0.0150751619518011,0.0872982503429844,-0.00470761644866028,-0.114748477327856,0.0725194045606484,-0.055476449275362
1919,0.182816328119896,0.0717480159397197,0.0230142116187901,7.43552185098908e-05,0.050208644236677,0.00982659424868557,0.0323152158700959,0.0208657628048489,-0.0131243481645615,0.0161884975634831,0.0901652966379891,0.0487600959511813,-0.0839001541409662,0.165004494525765,0.00919021739130399
1920,0.187540237627802,0.0740376894930387,0.0234278500735895,8.69587330210034e-05,0.0510543804055906,0.0101150361981635,0.0321047792284477,0.0207291336308317,-0.013250469710871,0.0170453506389085,0.0703997580599465,0.0361176696942494,-0.119959496449725,0.104667554664634,0.063606884057971
1921,0.192068526393107,0.0763665343790747,0.0238334786599374,9.86974340698669e-05,0.0517628724669233,0.0104200291918049,0.0316706749334177,0.0202906705585782,-0.0130324417510403,0.017570982034605,0.0485511119834843,-0.00823091614612953,-0.0859645256281393,0.0881586697227774,0.119023550724638
1922,0.196514647391317,0.0786984974855397,0.0242539352578044,0.000111601136197769,0.0526486058492136,0.0107350555526704,0.0315440625417724,0.0198858496550326,-0.0130602784325481,0.0168781935192113,0.0252483663720941,0.00965795198816782,-0.121195802769873,0.0535120941860134,0.032940217391304
1923,0.200810150900226,0.0809597873022407,0.0247101499652482,0.000126984989365106,0.0538737881646523,0.0110577147687157,0.0319519774844762,0.0197982290881863,-0.0136804531222566,0.0158251774911081,0.011118505583414,0.00159850351627239,-0.128935316366365,0.0236031087487704,0.067690217391304
1924,0.205037059577765,0.0830390346827757,0.0251558555230877,0.000144951612257415,0.0548077178530132,0.0113777914478888,0.0321798178307093,0.0193900959849311,-0.0140433174454407,0.0164636107921222,0.00438770307092458,0.0140912417699174,-0.102392932048007,0.0678518521674434,0.056856884057971
1925,0.208926717026698,0.0848963709187177,0.0255398927788759,0.000165918141677291,0.0555015571749745,0.0116903314021323,0.0321928316115144,0.0188003873493834,-0.0140898412311776,0.0177231265985543,0.00419580960079213,-0.0119088556014978,-0.0972146290389037,0.0550936479673464,0.101940217391304
1926,0.212533909450154,0.0865422062906197,0.025881818998206,0.000189347221290966,0.0563367934277151,0.0119875831963893,0.032189337110293,0.0183077418194334,-0.0142244768961445,0.0185051241784284,0.00667199257303472,0.0465240623289017,-0.0498050025115071,0.183913535971042,0.236523550724638
1927,0.215990171848323,0.0881443136153627,0.0262088456681578,0.000214097052515622,0.0573820955361468,0.0122643229204529,0.0322733755550982,0.0177847988116192,-0.0144525597422631,0.0190631504061752,0.0277538992956573,-0.00641203431489393,-0.0346437932530241,0.164444861385753,0.120273550724638
1928,0.219246453541208,0.0898931512792027,0.0265200235594705,0.000242194727144425,0.0584983215112278,0.0125308352605058,0.0322854726865616,0.0172170696261008,-0.0147246370886709,0.018199912378821,0.0508651214634638,0.0153345281687434,-0.0745583595751749,0.150054914577396,0.129023550724638
1929,0.222328708516998,0.0917815432025707,0.0268275491570342,0.000275689095403553,0.0597560269641008,0.0127999076151177,0.0323079995995689,0.0167283113294941,-0.0150410741959147,0.0165632958444846,0.074126331312366,0.00941946582182034,-0.091737816075756,0.144209124236876,-0.054976449275362
1930,0.225365217117953,0.0937630678532927,0.0271306032679529,0.000315786646778011,0.0607464002376798,0.013067970176279,0.0319226055798513,0.0161848421731334,-0.0149468470409417,0.0169391240081308,0.0855156897842456,0.034323640122534,-0.0696669836593351,0.205931015246309,0.174940217391304
1931,0.22845342500035,0.0957316454817827,0.027452794969311,0.000362027245307114,0.0611219264462798,0.0133449253835908,0.0309564640620219,0.0155920404915005,-0.01418061192939,0.0182636512730327,0.067841143010649,0.0536645813910987,-0.0167837861931015,0.271439940762636,0.236106884057971
1932,0.231759586980566,0.0976621718727297,0.0277862095622627,0.000413098729194776,0.0614751409243418,0.0136237097809175,0.0299930327107035,0.0151428625782039,-0.0134430126778857,0.0182332673947848,0.0400595234668282,0.00747351687372677,0.00479085745816196,0.241744217068625,0.195690217391304
1933,0.235336052651315,0.0996014442249947,0.0281339219622379,0.000468935571162968,0.0621551997241238,0.0139024415763595,0.0294996656636682,0.0148021957875778,-0.0132157195521169,0.0175086568146884,0.0188272540784799,-0.00535460305348677,-0.00296531355277364,0.216080366834426,0.00094021739130401
1934,0.239222799647687,0.101576109720471,0.0284762362056537,0.000531146846740864,0.0632272972160748,0.0141873549087426,0.0294482578999239,0.0144756720199848,-0.013480203679538,0.0179484251651971,0.0117130648562413,-0.0163023483268198,-0.0549158408255034,0.153013834153212,0.149856884057971
1935,0.243512270474566,0.103572727155917,0.0288217168631553,0.00060365227716045,0.0645758614812048,0.0144697193342017,0.029653850750806,0.0142820797803051,-0.0140924548039093,0.0189140370761365,0.0239766550930527,-0.00131490692549884,-0.0561964461191976,0.180885349073401,0.088773550724638
1936,0.248668174208314,0.105548618007843,0.0291799953854276,0.000689757514375107,0.0660529581394568,0.0147560018911898,0.0300285592350042,0.0142053109950683,-0.0149920442157157,0.0194842434822524,0.0628904341626845,0.00753621249998929,-0.034299800617686,0.239077904108098,0.157106884057971
1937,0.25418041389356,0.107493348256668,0.0295781295447104,0.000788253458281207,0.0671380064214918,0.0150429710509029,0.0300716788141373,0.0139240360762717,-0.0156101421281367,0.0198889649215095,0.100552084204924,-0.000344042540585941,0.0290712539272119,0.312470137216849,0.314190217391304
1938,0.259703791901821,0.10947557510226,0.0299893893122267,0.000895970683666877,0.0679195764706578,0.0153296385247116,0.0298621260561051,0.0135804794596149,-0.0159206202287225,0.0201905183233418,0.126986622547177,-0.0200838964157311,-0.0312359600201646,0.267978007097901,0.321106884057971
1939,0.26511698713102,0.111432337161912,0.0304251827688797,0.0010135984720104,0.0689645969206138,0.0156135781924877,0.0298478129087492,0.01333827887183,-0.0165536970465424,0.0204114277063214,0.146235342815795,-0.00629862724182993,-0.0402860120515304,0.296218492207528,0.300440217391304
1940,0.270482655156108,0.113325305391015,0.0308817404650469,0.00114416522748841,0.0699999662857408,0.0158989917490468,0.0300088826253143,0.0130332506232139,-0.017350205610672,0.02058772532672,0.144362463055205,0.0405927992263801,0.0383110604783422,0.398591171882555,0.381606884057971
1941,0.275693437413615,0.115112339563925,0.031361697226109,0.00129435809214396,0.0709077032641058,0.0161808886914943,0.030326450173979,0.0127907456662993,-0.0181566410614339,0.0207327405122477,0.129903142775173,0.0649097660942575,0.0479089548092077,0.418012806175806,0.337856884057971
1942,0.280486223821403,0.116936373922761,0.0319198015975839,0.00147182572224299,0.0718988241383088,0.0164579027995278,0.0307692178255434,0.0127149048825622,-0.0191279100867812,0.0208594076752629,0.103521728910595,0.0149208772623523,0.0152215913354024,0.332224931893328,0.348190217391304
1943,0.284770244120181,0.118784855468422,0.0325609274194624,0.00168345667502089,0.0729772842067728,0.0167305946805747,0.0310831141623375,0.0127176786989033,-0.0200690330071757,0.0209550904057786,0.0730525188326518,-0.0306317509166146,-0.0414337204245855,0.22001150894636,0.402773550724638
1944,0.28832356748177,0.120578893555363,0.0331918294902155,0.00192766926862956,0.0739785871647628,0.0170033643326039,0.0309948585867316,0.0126768572926927,-0.0205382113286721,0.0210355856203348,0.0610732126934446,-0.00244076854271809,0.0483495169616781,0.336175233233618,0.506106884057971
1945,0.291311280238844,0.122320768464786,0.0337608717117791,0.00219995758789927,0.0745707712970058,0.017271670412832,0.0303662897630991,0.0124211489464945,-0.0203988438907905,0.0211008987971893,0.0588949735279869,-0.0186378491012701,0.0569697174704704,0.330735439177899,0.377690217391304
1946,0.293999118380681,0.124128282886073,0.0342779967662401,0.002506862068024,0.0750091061739478,0.0175376875375135,0.0296791365644146,0.0118908014240596,-0.0202413396361569,0.0211526238396306,0.0632912399513817,-0.00899346913857173,-0.0730985259177199,0.21677529251053,0.232106884057971
1947,0.296740243431121,0.126071337987551,0.0347345455505335,0.00285030742083916,0.0759973762483898,0.0178053821994372,0.0293056842466476,0.011111072804059,-0.0206479052920616,0.0211987276357254,0.112340230124509,0.00611911062658759,-0.0939214691532125,0.242459461533158,0.300856884057971
1948,0.299433890666726,0.12806286234082,0.0351150291175676,0.00322752711757734,0.0773484565257358,0.0180734267789577,0.0293024172780193,0.010675975717971,-0.0214048946808731,0.0212368357621776,0.172989667994043,-0.000608157683798351,-0.0692008282023105,0.316916243858246,0.207273550724638
1949,0.302047778054959,0.129987947318627,0.0354652871381114,0.00363468235800281,0.0787349790245058,0.0183553591913001,0.0297276781476301,0.0108739896544121,-0.022391443540224,0.0212707273266579,0.185801713230811,-0.0100307844188833,-0.0421616047837376,0.346523580726592,0.197940217391304
1950,0.304816278978379,0.131878461069005,0.035829850605628,0.00406861219367017,0.0802425431900578,0.0186367179512587,0.0301989029448171,0.0109729982519144,-0.0235879946512702,0.0213083975292931,0.175796385155771,-0.0298936628528877,-0.0754055255246105,0.274488018444156,0.133773550724638
1951,0.307951883442948,0.133799332583653,0.0362108009956166,0.00452395122787321,0.0813520098713168,0.0189184759210305,0.0302261324756257,0.0104353097889811,-0.0243910749468165,0.021337433985934,0.157083497513354,0.0040034021426029,-0.0140096541469774,0.354173765016808,0.313440217391304
1952,0.311308943275469,0.13587689475917,0.0366264314692361,0.00500208200363567,0.0825324189143268,0.019203288284909,0.0301436164684663,0.00977951869534896,-0.0251905950363994,0.0213632656561877,0.134251724190299,0.0245683677193932,-0.00123425489437354,0.369027923623389,0.385773550724638
1953,0.315024585987854,0.138255489386094,0.0370835945053292,0.00551268018946875,0.0841848019793238,0.019496191768921,0.0303006101478365,0.00949925564757926,-0.026403359461836,0.0213809878342031,0.111824007171056,0.0208832305154972,-0.00605734443908934,0.355096669715612,0.459690217391304
