"year","amo","est","mei","obs","r_abd","r_aer","r_fgs","r_o3","rfc_CH4","rfc_cloud","rfc_CO2","rfc_H2Os","rfc_N2O","rfc_solar","rfc_volc"
1893,-0.00220041285261683,0.0904895944156274,-0.0100109161017935,0.00600757575757565,-0.00116198888391757,-0.000379793194761613,2.92865736366763e-07,0.00421385892785631,0.00943763074898797,-0.0136306595406419,0.0272111920409493,0.00137157657701666,0.00200109002211619,0.0331167323850515,0.0380655691607365
1894,0.0327085730646254,0.128021241330533,0.00494572587276836,0.0624469696969691,-0.00113341719405929,-0.000344008638876459,2.88358769891969e-07,0.00426004523307124,0.00932660708945802,-0.0145676052593278,0.0272153127099144,0.00137755009124871,0.00203449554423087,0.0257551467184965,0.0349926620429534
1895,0.064900678218992,0.199670713888549,0.0571251851362075,0.229272727272728,-0.000980357941725044,-0.000296817787909931,2.77598215977886e-07,0.00432891161512999,0.0092158351787944,-0.0158902324799631,0.0272692879923712,0.00137725540780246,0.00207660922078462,0.0126314025982597,0.0369237836418092
1896,0.0518635597381406,0.152889776618742,0.0408659336312117,0.200090909090909,-0.000775365773432938,-0.000309344298423235,2.82981053865935e-07,0.0043913510099736,0.00912649164358322,-0.0172716016738216,0.0273758707211454,0.00137277995460043,0.00213009586309742,-0.00468056953840371,0.0374668666342813
1897,0.0256525014430554,0.109208624106346,0.056132248399009,0.138810606060606,-0.000614804850941605,-0.000316222310449169,2.97677683331522e-07,0.00433421532737179,0.00909419063716501,-0.0182915240881847,0.0275524111724514,0.00136697957130038,0.0022034637146643,-0.0222881773326835,0.0237206865093872
1898,-0.033161126006543,0.0152578440334968,0.0663737014304704,0.00147727272727236,-0.000577347211495429,-0.000307038912488698,3.30290088215331e-07,0.00416096024901782,0.00916620029941158,-0.0187229815978249,0.0277922780949546,0.00136377886466584,0.00230534158189217,-0.0362276000235183,-0.00647393327522421
1899,-0.0863650787874695,-0.112397171368673,0.027594935319462,-0.141257575757577,-0.000550225166505578,-0.000288560230821696,3.85708596033363e-07,0.0040874787668668,0.0093856003579111,-0.0189106847228552,0.0280679399227488,0.00136774899012922,0.00243869497316543,-0.0414308577592559,-0.034554059593209
1900,-0.145980088332593,-0.182322227382788,0.0267091575438561,-0.184439393939395,-0.000472912258583251,-0.000335887542998338,4.68632836226269e-07,0.00422952646378771,0.00976377681477107,-0.0192968056238849,0.028370867037178,0.00138328292519109,0.00260239424302604,-0.0354036406629115,-0.049766803840434
1901,-0.156300326050568,-0.190695981279626,0.0133348222214776,-0.159931818181819,-0.000392843250904768,-0.000490479563052702,5.90610929365227e-07,0.00446079202909778,0.0102759616138186,-0.0199461208755868,0.0287196281796699,0.00141330011683529,0.00279081182874183,-0.0204478850401257,-0.0514631123326654
1902,-0.149263800333766,-0.173975311569216,-0.000408634981868011,-0.169030303030304,-0.000343622093662122,-0.000740277123324697,7.49407544193528e-07,0.00473325535355985,0.0108649532335234,-0.0208069090085314,0.0291364915979445,0.00145864080316491,0.00299811634077744,-0.00368434476526624,-0.0458055628203765
