"year","amo","est","mei","obs","r_abd","r_aer","r_fgs","r_o3","rfc_CH4","rfc_cloud","rfc_CO2","rfc_H2Os","rfc_N2O","rfc_solar","rfc_volc"
1898,-0.0324300831387845,0.0430334156029658,0.0923563915192957,0.0383555106818175,-0.000549388343679568,-0.000291342821954271,3.13867255849366e-07,0.00395436967352402,0.00871689576716062,-0.0177812268458698,0.0264218797116793,0.0012964998271159,0.00219478818924865,-0.0324128431637844,-0.00793596092565964
1899,-0.0844611454029842,-0.10483738671893,0.0383972657150004,-0.111371839649243,-0.000522758214949841,-0.000274371197186375,3.66685457942733e-07,0.00388693520228406,0.00892476002530962,-0.0179732647283943,0.0266834546575027,0.00129994521559856,0.00232124086583018,-0.0370323015989722,-0.0426302770077038
1900,-0.142761931555008,-0.17840776468835,0.0371647408251742,-0.159036926742425,-0.000449062954981431,-0.000319179959911873,4.45495839388384e-07,0.00401977872234007,0.00928301184277155,-0.0183443338695477,0.0269763540314555,0.00131474437639737,0.00247614143201436,-0.031621909883038,-0.0614056380790782
1901,-0.152854657813456,-0.194412234654638,0.0185548799507151,-0.157779796363636,-0.000372573769275629,-0.000467439799069381,5.61193989533966e-07,0.00424063884725756,0.00976898621575759,-0.0189480419309897,0.0273129709543203,0.0013437794750205,0.00265507664454513,-0.0182133413194519,-0.063524705692032
1902,-0.145973253546332,-0.183154128690255,-0.000568599483839479,-0.15738978005303,-0.000326924867277231,-0.000700904205129525,7.12341991277907e-07,0.00449792708755335,0.0103278512743312,-0.019758209555975,0.0277149709373667,0.00138697788006744,0.00285246429826809,-0.00326996758964895,-0.0565705433339491
1903,-0.127183196894713,-0.137420753139125,0.00181623460876432,-0.129518346454546,-0.000287277808424524,-0.000926535392767146,8.99601545248678e-07,0.00487416116585594,0.0108907017814107,-0.0206465418464374,0.0281750737949585,0.00144245861081111,0.00306109165593573,0.00845342884821512,-0.0452292827134232
1904,-0.111719152305536,-0.143569148717958,-0.0468670029204592,-0.2080259625,-0.000216421426824069,-0.00111850018243489,1.12194896300708e-06,0.00534539361917817,0.011425950886818,-0.0216297159103731,0.028695486763783,0.00150598987491277,0.00327315689713207,0.0175820343252619,-0.0281922108020309
1905,-0.0835436248340339,-0.133394909987509,-0.0937220251020567,-0.215399375833333,-0.000108983294501151,-0.00129793244727205,1.53415231965111e-06,0.00580090606477258,0.0119235988530468,-0.0227087573983455,0.0293112355063246,0.00157399488658681,0.00348610337437329,0.0224131613314434,-0.00538129966688491
1906,-0.0450077609381391,-0.048669747402376,-0.0730273962235829,-0.144538837045454,-7.69146714640403e-05,-0.00148238930621949,2.37648398100332e-06,0.00611900361553395,0.0123457462541413,-0.0234775625344026,0.0300670445017498,0.00164288163359339,0.00369108678714036,0.0208433816971895,0.0195713646763778
1907,-0.0131430361789838,0.0188309401975989,-0.0511822149493563,-0.046199917818182,-0.000113779508605779,-0.00171462436689297,3.65885100117011e-06,0.00626173536756997,0.0126400305357525,-0.0236814616198362,0.0309842024726532,0.00170781107243759,0.00387554483664897,0.0126340902495885,0.0408056776889356
1908,-0.00463685590434425,0.0337582898733411,-0.0367131421471843,-0.00754056189393957,-0.000268792102391303,-0.00206762367295796,5.41027041283654e-06,0.00625780410316045,0.0127598814599959,-0.0231703651961737,0.0320545443154378,0.00176348380482995,0.00404072811237884,0.000620590652903239,0.0426456039422886
1909,0.00564702047263569,0.0646465513119909,0.0104604788142007,0.0774422051136367,-0.000533057668317453,-0.00240810377504104,7.99004617078025e-06,0.00611651724793469,0.0126921912693687,-0.021707835029103,0.0332032195269096,0.00180491238022362,0.00419271850816495,-0.00901943689825586,0.0233135091139813
1910,0.0373588251369658,0.0813326265995364,0.0191329049632777,0.136351159863636,-0.000971486654481352,-0.00261726169825465,1.19935278190677e-05,0.00586196284139492,0.0125013774248725,-0.0194900845540714,0.0343580126271284,0.00182893440141397,0.00432739041587828,-0.0130299422936636,0.00133809976064318
1911,0.0408951023297931,0.0894170089807584,0.0292019247377061,0.153178920439393,-0.0014101629569491,-0.00282363101799778,1.81020899519266e-05,0.00556388941481419,0.0122987547292563,-0.0171780475453458,0.035475769735457,0.0018375544899009,0.00443283675501439,-0.0093633762619359,-0.00937624250904917
1912,0.0540844605084478,0.0938361791054644,0.00688108086116736,0.164098803931818,-0.00165671901296263,-0.00308451446693259,2.65205381582587e-05,0.00534736747569632,0.0121567818752174,-0.0154990429263466,0.0365117415607625,0.00183613262411983,0.00449965265888849,0.00167252858084,-0.00819260905215736
1913,0.0418699679343024,0.0940050699024872,-0.00551402241712206,0.149698457075757,-0.00179223988206531,-0.00329184645729792,3.67589369397441e-05,0.00527365490386024,0.0121348124140552,-0.0143285064699757,0.0373922725002836,0.00183103026888356,0.00451074862016397,0.0175611114237599,-0.0019177642907949
1914,0.0581368430213097,0.163882047041784,0.0223657433152452,0.168666872280303,-0.00191732133063558,-0.00329579473344331,4.78241842659262e-05,0.00529644701612775,0.0122767914634844,-0.0132105680832319,0.0380340189185077,0.00182976743313295,0.00444941448240287,0.0334906012614959,0.0054073218510662
1915,0.0402451919267869,0.165640917123524,0.0196975693164104,0.168199739659091,-0.00204740825740862,-0.00309695509918543,5.84553234855059e-05,0.00538798403702802,0.0125977357465298,-0.0120243997464765,0.0383945168781385,0.00183866122589767,0.00431827451539331,0.0439335910176489,0.0152881108785896
1916,0.0378175854214404,0.134524409916661,-0.0273274361167413,0.175756898367424,-0.0022251625050568,-0.00275231774200546,6.78401313717569e-05,0.00549339211047065,0.013090613814616,-0.0105912131750913,0.0384359478141824,0.00186239531632282,0.00413495152055587,0.0468409339438832,0.0281584518470079
1917,0.0192186788883522,0.113611852867115,-0.039287018616055,0.108604513742425,-0.00242763868659687,-0.00238780828642103,7.60556774908721e-05,0.00559999659878991,0.0137104813749245,-0.00911369824071164,0.038156571674785,0.00190339391982253,0.00392877968058315,0.0408474920885683,0.0415014084455368
1918,-0.0183996644385928,0.0842615177262061,-0.0223588977820179,0.0689091065530306,-0.00253848952130415,-0.00220897228369478,8.34052789221274e-05,0.00575787039808021,0.0143636029235138,-0.00828482733639868,0.0376248945162015,0.0019605527753212,0.00372645972129291,0.0262278394365018,0.0462731740887167
