"year","amo","est","mei","obs","r_ghg","r_othanthro","rfc_solar","rfc_volc"
1942,0.00839518949450704,0.299819668649377,0.0187624359125032,0.372189912111413,0.280106850365607,-0.0606370033775814,0.0387737061574073,0.0154354223693384
1943,-0.0409608734138441,0.17171936903207,-0.0508112675726234,0.379239524686413,0.285254511552696,-0.0630398735030674,0.0283412990965254,0.0157199093827376
1944,0.0368934675603348,0.296284522283786,-0.00485123689102594,0.524913943653079,0.289830740234166,-0.0639335952976539,0.0246158259279294,0.0159752779820717
1945,0.0443089898557575,0.281943832529423,-0.0312574936702381,0.40628589390308,0.293948954745176,-0.0631265908269078,0.0240991140522074,0.0162022388150338
1946,-0.0811630502517273,0.177473288796044,-0.015534167923313,0.243017666486413,0.297863945770106,-0.0628102055147447,0.0257015240071411,0.0164109168610156
1947,-0.107600213948184,0.197464300561768,0.00807663103058371,0.27447770356558,0.301803582908385,-0.0641208831322185,0.0426451228452016,0.0165993937272204
1948,-0.0762144667889463,0.24330582248861,-0.00186351371819429,0.243106486736413,0.305730979068666,-0.0659762483684374,0.0631043306815599,0.0167711738501624
1949,-0.0418850078043272,0.269187839246127,-0.017225313037637,0.215904919653079,0.30964949098195,-0.0678954656067556,0.0674258696811205,0.0169279860164113
1950,-0.0840920562796106,0.192345286494367,-0.0496079554778303,0.137185078153079,0.313658435941747,-0.0703000399050961,0.0637109182176966,0.0170713274022655
1951,-0.0167509718246489,0.309815006476719,0.00550805031463771,0.29735322340308,0.317869020990762,-0.0727756518834758,0.0572831586549174,0.0172010058684925
1952,-0.00576094231269236,0.338694505482115,0.0304749937307511,0.37631306415308,0.322460201309562,-0.0753357141311334,0.049517419433972,0.0173205710006363
1953,-0.00991000218840886,0.323888914790104,0.0260010444937962,0.43998000662808,0.327546206360389,-0.078060346778671,0.0419438668283785,0.017425739653686
1954,-0.0668356097905965,0.242991456063492,0.00637453931878405,0.246098038903079,0.333070960214117,-0.0812236394599389,0.0362046314339583,0.0175217109988669
1955,-0.0285111133286748,0.23746592982484,-0.0383573803115991,0.164732930653079,0.33885969394649,-0.0853267254311267,0.03474968491647,0.0176092449952886
1956,-0.0850161906700937,0.191238766024212,-0.0446627075545542,0.0994551873197465,0.344966249100505,-0.090181552428604,0.0493077900048335,0.0176876570209965
1957,-0.0620410487262294,0.311932858322667,0.0164487075223108,0.32655770750308,0.351245809716155,-0.0949714356064509,0.0815695013807612,0.0177560856694636
1958,-0.0182496588743146,0.428429449040867,0.0651341372500505,0.345042814357246,0.357689653618753,-0.0995599218523248,0.103506979360435,0.0178182821675871
1959,-0.0629798889142101,0.339448059021754,0.0166475457075488,0.315458079319746,0.36426273679472,-0.10453130931052,0.106643396442318,0.0178699874352871
1960,-0.0267580437561319,0.359752244450403,0.00156229743208586,0.245134693619746,0.371081546760386,-0.109320031472408,0.103178194394003,0.0179158031500147
1961,-0.0315378990230014,0.341474427667916,-0.00176636272993196,0.341498578344746,0.378434359999681,-0.113427535252649,0.0926098767992208,0.0151900235695061
1962,-0.0478823364610099,0.288601413319867,-0.018288502659788,0.298576325286413,0.386594063988463,-0.117260740490874,0.0748725833359229,0.0100193337286353
1963,-0.0669602205940151,0.258509608844888,0.00277441387467978,0.322742631069746,0.39563856147974,-0.121194251183688,0.0606605989028864,-0.0117694425474417
1964,-0.10201825463623,0.188886782392451,0.0134093164509039,0.0594977973197465,0.404897116186779,-0.124792078083733,0.0517777717129035,-0.0526833286638378
1965,-0.11647030590078,0.156132601187151,0.0101042768230626,0.157906673986413,0.414174148175989,-0.128532232107834,0.0460210678407588,-0.0669236917254026
1966,-0.0749918324830931,0.270076388953468,0.0596634877945361,0.212634900507246,0.424231411207903,-0.132592462001178,0.0460364121390192,-0.050090337630185
