"year","amo","est","mei","obs","r_abd","r_aer","r_fgs","r_o3","rfc_CH4","rfc_cloud","rfc_CO2","rfc_H2Os","rfc_N2O","rfc_solar","rfc_volc"
1872,0.0382206918860874,0.077752784921036,0.0209721536685711,0.0407804915530301,0.0015361001546615,6.08258108186916e-05,3.94576959882732e-07,0.00470256540223014,0.00669702889557806,-0.00647657308214491,0.0137419664741058,0.00107028200198056,0.00221658281744336,-0.00323070212414027,-0.00121617488796197
1873,0.103604796163332,0.187680999294725,0.0709741672085136,0.149197446272727,0.00106191951514911,-6.0014996471853e-05,3.81089315947248e-07,0.00455385000016235,0.00639066271467746,-0.00623220095563187,0.0141743680104285,0.00103463067027475,0.00221405174688466,-0.00889669531451685,-0.000660540490002247
1874,0.113109552442375,0.181943264051569,0.0609078297133376,0.138013182204545,0.000700274094881721,-0.000164233218430523,3.72839850958007e-07,0.00451517131377798,0.00616645749159802,-0.00634143801174504,0.0146847938352677,0.000998275384351106,0.00220251202925869,-0.0145839602756467,4.98531664905277e-05
1875,0.101928894552418,0.160481807805326,0.0542846001383978,0.149206463590909,0.000425122608833635,-0.000267736364580893,3.64412550941587e-07,0.00449545852898533,0.00604334189414342,-0.00661281958569036,0.0152244352550653,0.000965466362333052,0.00218154849695118,-0.0183864467921571,0.000404883149763304
1876,0.0829193819943318,0.135220856263379,0.0481063159056074,0.15146694725,0.000241498519536518,-0.000346667466974345,3.51215296351474e-07,0.00448797001802132,0.00601258142990391,-0.00696695756148998,0.015763803271895,0.000939317968634517,0.0021503971614027,-0.0184927721202651,0.000589090651046102
1877,0.0414049049468246,0.09395819042023,0.0437267431137051,0.122149553636364,8.24940956218219e-05,-0.000418741548301915,3.40500198265812e-07,0.00437488960277331,0.00605171221875379,-0.0071300677978846,0.0162815087331384,0.000921280664930215,0.0021113432582055,-0.0146392070118788,0.00142486620941674
1878,-0.0481121825275868,-0.00453682529014809,0.0384738788855862,0.0586892812348486,-0.000101730273982659,-0.000486013185963181,3.27780337492138e-07,0.00412015586028877,0.00613273102419064,-0.00695312097759086,0.0167629283171639,0.000911578495127179,0.00206614760993691,-0.00817545643439333,-0.00799061320372375
1879,-0.132410033556579,-0.120740483548441,0.0280781095362147,-0.0550065866212118,-0.000249647629155571,-0.000503730127452787,3.15425956161781e-07,0.00391961326723364,0.00623952647415404,-0.00669968424917981,0.0171966136524894,0.000909166189873224,0.0020183316951369,-0.000195269612278414,-0.0370958831430717
1880,-0.173852686249333,-0.194927292323565,0.0190139670553263,-0.173195277204546,-0.000326874957370251,-0.0004502066147313,3.08668057308539e-07,0.00384501080539796,0.00637051779180343,-0.00636108547671037,0.0176036001864116,0.000912813535801982,0.00196982043907795,0.00596845438838424,-0.0673482114261856
1881,-0.182806789141932,-0.23775498195997,-0.00521974543410518,-0.278307948848485,-0.000368993251530812,-0.000342451266689108,3.06541837481941e-07,0.00380535892839428,0.00652491025829295,-0.00594770462894384,0.0180164398735208,0.000922043343246644,0.0019227690261449,0.0101724579951557,-0.081634393023065
